0,3.34545,0.135641,2.36848,0.668496,0.683116,-0.294051,-0.256942
1,-1.49255,0.124422,2.05149,0.725328,-0.642294,0.247705,-0.0962382
2,0.2963,-1.81974,2.54791,0.99916,0.0353064,-0.0207933,-0.345958
3,0.03165,2.72172,2.32419,-0.0381457,0.913366,-0.405349,0.0508387

