0,1.92066,-0.0606235,1.4,0,0,1,0.0133805,0,-0,3.11483
1,-1.60269,0.144772,1.4,0,0,1,0.998108,0,-0,0.12306
2,0.0594049,-1.88688,1.4,0,0,1,0.720582,0,-0,1.53231
3,0.200219,1.77123,1.4,0,0,-1,0.708117,0,0,-1.56794

