0,3.29376,-0.061866,1.4,0,0,1,-0.00322331,0,-0,-3.13515
1,-1.61303,0.109816,1.4,0,0,1,0.999861,0,-0,0.0333696
2,0.0648876,-1.79555,1.4,0,0,1,0.714962,0,-0,1.54845
3,0.638189,2.65486,1.4,0,0,-1,0.744916,0,0,-1.46078

